ID,Prob1
21050, 0.21
21051, 0.06
21052, 0.29
21053, 0.23
21054, 0.19
21055, 0.69
21056, 0.90
21057, 0.38
21058, 0.00
21059, 0.07
21060, 0.59
21061, 0.66
21062, 0.69
21063, 0.33
21064, 0.06
21065, 0.53
21066, 0.10
21067, 0.63
21068, 0.02
21069, 0.20
21070, 0.20
21071, 0.87
21072, 0.47
21073, 0.32
21074, 0.19
21075, 0.58
21076, 0.13
21077, 0.80
21078, 0.19
21079, 0.47
21080, 0.70
21081, 0.08
21082, 0.18
21083, 0.52
21084, 1.00
21085, 0.19
21086, 0.71
21087, 0.18
21088, 0.09
21089, 0.14
21090, 0.11
21091, 0.17
21092, 0.58
21093, 0.30
21094, 0.15
21095, 0.64
21096, 0.28
21097, 0.31
21098, 0.33
21099, 0.63
21100, 0.77
21101, 0.44
21102, 0.37
21103, 0.34
21104, 0.75
21105, 0.27
21106, 0.18
21107, 0.07
21108, 0.06
21109, 0.47
21110, 0.06
21111, 0.31
21112, 0.02
21113, 0.17
21114, 0.09
21115, 0.64
21116, 0.37
21117, 0.73
21118, 0.14
21119, 0.09
21120, 0.71
21121, 0.31
21122, 0.02
21123, 0.25
21124, 0.60
21125, 0.51
21126, 0.20
21127, 0.10
21128, 0.13
21129, 0.04
21130, 0.06
21131, 0.49
21132, 0.60
21133, 0.11
21134, 0.92
21135, 0.26
21136, 0.31
21137, 0.46
21138, 0.16
21139, 0.15
21140, 0.15
21141, 0.23
21142, 0.04
21143, 0.04
21144, 0.44
21145, 0.70
21146, 0.02
21147, 0.16
21148, 0.31
21149, 0.12
21150, 0.29
21151, 0.42
21152, 0.07
21153, 0.03
21154, 0.31
21155, 0.17
21156, 0.59
21157, 0.21
21158, 0.40
21159, 0.52
21160, 0.07
21161, 0.76
21162, 0.39
21163, 0.20
21164, 0.14
21165, 0.26
21166, 0.55
21167, 1.00
21168, 0.68
21169, 0.27
21170, 0.29
21171, 0.79
21172, 0.13
21173, 0.19
21174, 0.08
21175, 0.62
21176, 0.41
21177, 0.20
21178, 0.49
21179, 0.17
21180, 0.23
21181, 0.42
21182, 0.14
21183, 0.37
21184, 0.57
21185, 0.07
21186, 0.02
21187, 0.07
21188, 0.56
21189, 0.34
21190, 0.16
21191, 0.13
21192, 0.71
21193, 0.38
21194, 0.14
21195, 0.01
21196, 0.26
21197, 0.11
21198, 0.33
21199, 0.60
21200, 0.41
21201, 0.39
21202, 0.41
21203, 0.20
21204, 0.36
21205, 0.41
21206, 0.12
21207, 0.27
21208, 0.53
21209, 0.92
21210, 0.08
21211, 0.65
21212, 0.32
21213, 0.29
21214, 0.24
21215, 0.24
21216, 0.31
21217, 0.08
21218, 0.19
21219, 0.00
21220, 0.14
21221, 0.66
21222, 0.57
21223, 0.38
21224, 0.25
21225, 0.23
21226, 0.49
21227, 0.19
21228, 0.45
21229, 0.83
21230, 0.42
21231, 0.22
21232, 0.27
21233, 0.24
21234, 0.25
21235, 0.82
21236, 0.39
21237, 0.25
21238, 0.15
21239, 0.37
21240, 0.51
21241, 0.86
21242, 0.32
21243, 0.13
21244, 0.07
21245, 0.94
21246, 0.86
21247, 0.76
21248, 0.15
21249, 0.54
21250, 0.57
21251, 0.43
21252, 0.19
21253, 0.87
21254, 0.04
21255, 0.52
21256, 0.40
21257, 0.53
21258, 0.15
21259, 0.16
21260, 0.56
21261, 0.51
21262, 0.48
21263, 0.78
21264, 0.58
21265, 0.38
21266, 0.05
21267, 0.44
21268, 0.39
21269, 0.59
21270, 0.07
21271, 0.27
21272, 0.18
21273, 0.70
21274, 0.17
21275, 0.47
21276, 0.33
21277, 0.36
21278, 0.27
21279, 0.28
21280, 0.39
21281, 0.69
21282, 0.71
21283, 0.33
21284, 0.05
21285, 0.05
21286, 0.08
21287, 0.36
21288, 0.33
21289, 0.12
21290, 0.07
21291, 0.15
21292, 0.64
21293, 0.91
21294, 0.11
21295, 0.36
21296, 0.80
21297, 0.10
21298, 0.84
21299, 0.09
21300, 0.18
21301, 0.16
21302, 0.12
21303, 0.04
21304, 0.20
21305, 0.07
21306, 0.29
21307, 0.60
21308, 0.28
21309, 0.11
21310, 0.68
21311, 0.35
21312, 0.62
21313, 0.45
21314, 0.07
21315, 0.18
21316, 0.09
21317, 0.24
21318, 0.15
21319, 0.32
21320, 0.65
21321, 0.15
21322, 0.35
21323, 0.44
21324, 0.32
21325, 0.11
21326, 0.35
21327, 0.41
21328, 0.96
21329, 0.04
21330, 0.20
21331, 0.81
21332, 0.04
21333, 0.52
21334, 0.22
21335, 0.87
21336, 0.31
21337, 0.58
21338, 0.07
21339, 0.10
21340, 0.09
21341, 0.87
21342, 0.24
21343, 0.54
21344, 0.14
21345, 0.13
21346, 0.33
21347, 0.22
21348, 0.73
21349, 0.90
21350, 0.50
21351, 0.24
21352, 0.60
21353, 0.23
21354, 0.03
21355, 0.01
21356, 0.08
21357, 0.61
21358, 0.39
21359, 0.11
21360, 0.49
21361, 0.41
21362, 0.60
21363, 0.03
21364, 0.80
21365, 0.02
21366, 0.07
21367, 0.70
21368, 0.47
21369, 0.15
21370, 0.62
21371, 0.56
21372, 0.16
21373, 0.90
21374, 0.55
21375, 0.48
21376, 0.49
21377, 0.11
21378, 0.25
21379, 0.03
21380, 0.32
21381, 0.42
21382, 0.31
21383, 0.02
21384, 0.27
21385, 1.00
21386, 0.33
21387, 0.51
21388, 0.68
21389, 0.18
21390, 0.25
21391, 0.60
21392, 0.20
21393, 0.17
21394, 0.36
21395, 0.24
21396, 0.11
21397, 0.15
21398, 0.54
21399, 0.51
21400, 0.50
21401, 0.14
21402, 0.29
21403, 0.00
21404, 0.92
21405, 0.01
21406, 0.30
21407, 0.08
21408, 0.29
21409, 0.47
21410, 0.14
21411, 0.36
21412, 0.03
21413, 0.12
21414, 0.47
21415, 0.52
21416, 0.67
21417, 0.40
21418, 0.26
21419, 0.76
21420, 0.16
21421, 0.13
21422, 0.24
21423, 0.25
21424, 0.21
21425, 0.38
21426, 0.71
21427, 0.57
21428, 0.39
21429, 0.30
21430, 0.87
21431, 0.58
21432, 0.31
21433, 0.17
21434, 0.29
21435, 0.26
21436, 0.01
21437, 0.77
21438, 0.23
21439, 0.85
21440, 0.00
21441, 0.31
21442, 0.72
21443, 0.02
21444, 0.10
21445, 0.01
21446, 0.34
21447, 0.47
21448, 0.76
21449, 0.06
21450, 0.12
21451, 0.85
21452, 0.25
21453, 0.19
21454, 0.19
21455, 0.39
21456, 0.91
21457, 0.17
21458, 0.00
21459, 0.37
21460, 0.13
21461, 0.46
21462, 0.22
21463, 0.48
21464, 0.66
21465, 0.21
21466, 0.22
21467, 0.41
21468, 0.08
21469, 0.54
21470, 0.94
21471, 0.07
21472, 0.82
21473, 0.10
21474, 0.19
21475, 0.49
21476, 0.22
21477, 0.55
21478, 0.25
21479, 0.28
21480, 0.15
21481, 0.15
21482, 0.36
21483, 0.13
21484, 0.14
21485, 0.25
21486, 0.10
21487, 0.43
21488, 0.53
21489, 0.45
21490, 0.15
21491, 0.25
21492, 0.55
21493, 0.59
21494, 0.67
21495, 0.44
21496, 0.62
21497, 0.23
21498, 0.47
21499, 0.03
21500, 0.24
21501, 0.45
21502, 0.45
21503, 0.18
21504, 0.04
21505, 0.31
21506, 0.56
21507, 0.15
21508, 0.38
21509, 0.19
21510, 0.43
21511, 0.33
21512, 0.51
21513, 0.15
21514, 0.41
21515, 0.03
21516, 0.58
21517, 0.09
21518, 0.62
21519, 0.41
21520, 0.93
21521, 0.32
21522, 0.15
21523, 0.19
21524, 0.25
21525, 0.59
21526, 0.63
21527, 0.39
21528, 0.20
21529, 0.01
21530, 0.80
21531, 0.41
21532, 0.72
21533, 0.29
21534, 0.07
21535, 0.56
21536, 0.07
21537, 0.57
21538, 0.28
21539, 0.01
21540, 0.76
21541, 0.15
21542, 0.21
21543, 0.37
21544, 0.36
21545, 0.68
21546, 0.38
21547, 0.01
21548, 0.16
21549, 0.39
21550, 0.97
21551, 0.27
21552, 0.25
21553, 0.00
21554, 0.36
21555, 0.64
21556, 0.09
21557, 0.55
21558, 0.55
21559, 0.07
21560, 0.30
21561, 0.78
21562, 0.57
21563, 0.10
21564, 0.46
21565, 0.41
21566, 0.14
21567, 0.12
21568, 0.04
21569, 0.44
21570, 0.31
21571, 0.43
21572, 0.27
21573, 0.11
21574, 0.50
21575, 0.11
21576, 0.57
21577, 0.10
21578, 0.33
21579, 0.16
21580, 0.25
21581, 0.92
21582, 0.16
21583, 0.15
21584, 0.09
21585, 0.25
21586, 0.53
21587, 0.31
21588, 0.38
21589, 0.37
21590, 0.36
21591, 0.16
21592, 0.13
21593, 0.02
21594, 0.00
21595, 0.26
21596, 0.10
21597, 0.65
21598, 0.20
21599, 0.04
21600, 0.20
21601, 0.37
21602, 0.19
21603, 0.03
21604, 0.02
21605, 0.66
21606, 0.23
21607, 0.09
21608, 0.09
21609, 0.01
21610, 0.03
21611, 0.16
21612, 0.53
21613, 0.12
21614, 0.27
21615, 0.78
21616, 0.01
21617, 0.83
21618, 0.38
21619, 0.74
21620, 0.10
21621, 0.54
21622, 0.91
21623, 0.56
21624, 0.32
21625, 0.34
21626, 0.23
21627, 0.38
21628, 0.09
21629, 0.22
21630, 0.15
21631, 0.19
21632, 0.16
21633, 0.28
21634, 0.20
21635, 0.46
21636, 0.33
21637, 0.31
21638, 0.33
21639, 0.14
21640, 0.40
21641, 0.15
21642, 0.41
21643, 0.29
21644, 0.54
21645, 0.36
21646, 0.09
21647, 0.02
21648, 0.58
21649, 0.80
21650, 0.72
21651, 0.15
21652, 0.18
21653, 0.13
21654, 0.28
21655, 0.20
21656, 0.27
21657, 0.00
21658, 0.42
21659, 0.32
21660, 0.12
21661, 0.44
21662, 0.72
21663, 0.42
21664, 0.03
21665, 0.25
21666, 0.26
21667, 0.42
21668, 0.83
21669, 0.25
21670, 0.34
21671, 0.24
21672, 0.27
21673, 0.38
21674, 0.02
21675, 0.70
21676, 0.43
21677, 0.29
21678, 0.75
21679, 0.94
21680, 0.46
21681, 0.66
21682, 0.55
21683, 0.24
21684, 0.49
21685, 0.45
21686, 0.66
21687, 0.30
21688, 0.29
21689, 0.30
21690, 0.25
21691, 0.51
21692, 0.01
21693, 0.07
21694, 0.47
21695, 0.01
21696, 0.77
21697, 0.36
21698, 0.57
21699, 0.17
21700, 0.78
21701, 0.27
21702, 0.73
21703, 0.60
21704, 0.81
21705, 0.00
21706, 0.22
21707, 0.34
21708, 0.22
21709, 0.60
21710, 0.46
21711, 0.04
21712, 0.66
21713, 0.47
21714, 0.33
21715, 0.20
21716, 0.72
21717, 0.32
21718, 0.14
21719, 0.54
21720, 0.08
21721, 0.35
21722, 0.12
21723, 0.67
21724, 0.25
21725, 0.24
21726, 0.54
21727, 0.22
21728, 0.84
21729, 0.12
21730, 0.39
21731, 0.26
21732, 0.56
21733, 0.19
21734, 0.58
21735, 0.34
21736, 0.12
21737, 0.29
21738, 0.60
21739, 0.03
21740, 0.19
21741, 0.89
21742, 0.44
21743, 0.17
21744, 0.15
21745, 0.50
21746, 0.20
21747, 0.62
21748, 0.20
21749, 0.76
21750, 0.26
21751, 0.34
21752, 0.29
21753, 0.33
21754, 0.34
21755, 0.27
21756, 0.03
21757, 0.03
21758, 0.88
21759, 0.88
21760, 0.36
21761, 0.38
21762, 0.09
21763, 0.12
21764, 0.12
21765, 0.01
21766, 0.85
21767, 0.37
21768, 0.28
21769, 0.15
21770, 0.78
21771, 0.37
21772, 0.70
21773, 0.76
21774, 0.02
21775, 0.94
21776, 0.25
21777, 0.15
21778, 0.05
21779, 0.37
21780, 0.72
21781, 0.35
21782, 0.15
21783, 0.07
21784, 0.07
21785, 0.19
21786, 0.27
21787, 0.68
21788, 0.81
21789, 0.62
21790, 0.36
21791, 0.00
21792, 0.40
21793, 0.03
21794, 0.03
21795, 0.29
21796, 0.03
21797, 0.25
21798, 0.21
21799, 0.27
21800, 0.35
21801, 0.18
21802, 0.40
21803, 0.60
21804, 0.34
21805, 0.05
21806, 0.36
21807, 0.38
21808, 0.38
21809, 0.48
21810, 0.85
21811, 0.23
21812, 0.75
21813, 0.49
21814, 0.25
21815, 0.04
21816, 0.14
21817, 0.82
21818, 0.45
21819, 0.62
21820, 0.50
21821, 0.22
21822, 0.15
21823, 0.69
21824, 0.19
21825, 0.13
21826, 0.23
21827, 0.55
21828, 0.07
21829, 0.38
21830, 0.17
21831, 0.31
21832, 0.24
21833, 0.03
21834, 0.58
21835, 0.35
21836, 0.28
21837, 0.22
21838, 0.13
21839, 0.05
21840, 0.96
21841, 0.26
21842, 0.36
21843, 0.20
21844, 0.53
21845, 0.04
21846, 0.41
21847, 0.21
21848, 0.16
21849, 0.07
21850, 0.27
21851, 0.39
21852, 0.35
21853, 0.42
21854, 0.21
21855, 0.18
21856, 0.21
21857, 0.51
21858, 0.17
21859, 0.68
21860, 0.07
21861, 0.04
21862, 0.35
21863, 0.96
21864, 0.25
21865, 0.05
21866, 0.77
21867, 0.24
21868, 0.26
21869, 0.74
21870, 0.29
21871, 0.08
21872, 0.31
21873, 0.58
21874, 0.28
21875, 0.30
21876, 0.06
21877, 0.34
21878, 0.18
21879, 0.34
21880, 0.54
21881, 0.85
21882, 0.79
21883, 0.50
21884, 0.66
21885, 0.01
21886, 0.68
21887, 0.29
21888, 0.34
21889, 0.43
21890, 0.58
21891, 0.17
21892, 0.26
21893, 0.42
21894, 0.18
21895, 0.29
21896, 0.97
21897, 0.53
21898, 0.68
21899, 0.30
21900, 0.28
21901, 0.03
21902, 0.21
21903, 0.40
21904, 0.12
21905, 0.20
21906, 0.06
21907, 0.18
21908, 0.08
21909, 0.21
21910, 0.72
21911, 0.65
21912, 0.14
21913, 0.14
21914, 0.09
21915, 0.30
21916, 0.04
21917, 0.20
21918, 0.57
21919, 0.35
21920, 0.39
21921, 0.41
21922, 0.45
21923, 0.19
21924, 0.49
21925, 0.40
21926, 0.12
21927, 0.54
21928, 0.63
21929, 0.88
21930, 0.49
21931, 0.17
21932, 0.80
21933, 0.51
21934, 0.75
21935, 0.66
21936, 0.40
21937, 0.40
21938, 0.33
21939, 0.02
21940, 0.08
21941, 0.55
21942, 0.64
21943, 0.59
21944, 0.16
21945, 0.60
21946, 0.19
21947, 0.17
21948, 0.24
21949, 0.37
21950, 0.08
21951, 0.17
21952, 0.34
21953, 0.16
21954, 0.23
21955, 0.19
21956, 0.46
21957, 0.20
21958, 0.89
21959, 0.85
21960, 0.66
21961, 0.66
21962, 0.35
21963, 0.01
21964, 0.35
21965, 0.14
21966, 0.15
21967, 0.20
21968, 0.15
21969, 0.03
21970, 0.62
21971, 0.05
21972, 0.58
21973, 0.25
21974, 0.45
21975, 0.23
21976, 0.21
21977, 0.30
21978, 0.60
21979, 0.26
21980, 0.11
21981, 0.05
21982, 0.76
21983, 0.29
21984, 0.62
21985, 0.37
21986, 0.15
21987, 0.09
21988, 0.80
21989, 0.28
21990, 0.14
21991, 0.21
21992, 0.52
21993, 0.62
21994, 0.55
21995, 0.19
21996, 0.54
21997, 0.00
21998, 0.21
21999, 0.06
22000, 0.43
22001, 0.34
22002, 0.24
22003, 0.65
22004, 0.15
22005, 0.63
22006, 0.29
22007, 0.56
22008, 0.54
22009, 0.01
22010, 0.12
22011, 0.42
22012, 0.68
22013, 0.16
22014, 0.32
22015, 0.14
22016, 0.25
22017, 0.42
22018, 0.15
22019, 0.27
22020, 0.25
22021, 0.01
22022, 0.14
22023, 0.11
22024, 0.66
22025, 0.28
22026, 0.20
22027, 0.34
22028, 0.68
22029, 0.11
22030, 0.35
22031, 0.09
22032, 0.93
22033, 0.12
22034, 0.44
22035, 0.11
22036, 0.57
22037, 0.79
22038, 0.33
22039, 0.49
22040, 0.07
22041, 0.14
22042, 0.56
22043, 0.58
22044, 0.07
22045, 0.32
22046, 0.45
22047, 0.82
22048, 0.46
22049, 0.13
22050, 0.29
22051, 0.33
22052, 0.09
22053, 0.17
22054, 0.17
22055, 0.04
22056, 0.02
22057, 0.02
22058, 0.25
22059, 0.05
22060, 0.06
22061, 0.09
22062, 0.13
22063, 0.24
22064, 0.49
22065, 0.42
22066, 0.67
22067, 0.48
22068, 0.76
22069, 0.23
22070, 0.44
22071, 0.13
22072, 0.97
22073, 0.89
22074, 0.11
22075, 0.54
22076, 0.54
22077, 0.16
22078, 0.30
22079, 0.35
22080, 0.56
22081, 0.12
22082, 0.10
22083, 0.31
22084, 0.12
22085, 0.42
22086, 0.17
22087, 0.03
22088, 0.02
22089, 0.29
22090, 0.28
22091, 0.58
22092, 0.72
22093, 0.39
22094, 0.39
22095, 0.21
22096, 0.95
22097, 0.21
22098, 0.16
22099, 0.23
22100, 0.15
22101, 0.30
22102, 0.61
22103, 0.47
22104, 0.08
22105, 0.33
22106, 0.10
22107, 0.00
22108, 0.53
22109, 0.32
22110, 0.71
22111, 0.06
22112, 0.28
22113, 0.32
22114, 0.49
22115, 0.41
22116, 0.47
22117, 0.59
22118, 0.07
22119, 0.28
22120, 0.54
22121, 0.72
22122, 0.93
22123, 0.06
22124, 0.15
22125, 0.08
22126, 0.47
22127, 0.95
22128, 0.15
22129, 0.21
22130, 0.11
22131, 0.28
22132, 0.89
22133, 0.38
22134, 0.11
22135, 0.57
22136, 0.46
22137, 0.37
22138, 0.35
22139, 0.33
22140, 0.48
22141, 0.06
22142, 0.02
22143, 0.49
22144, 0.11
22145, 0.01
22146, 0.51
22147, 0.34
22148, 0.42
22149, 0.30
22150, 0.14
22151, 0.15
22152, 0.10
22153, 0.34
22154, 0.23
22155, 0.66
22156, 0.19
22157, 0.53
22158, 0.66
22159, 0.38
22160, 0.14
22161, 0.66
22162, 0.22
22163, 0.31
22164, 0.99
22165, 0.65
22166, 0.59
22167, 0.19
22168, 0.52
22169, 0.71
22170, 0.23
22171, 0.14
22172, 0.25
22173, 0.48
22174, 0.41
22175, 0.49
22176, 0.24
22177, 0.42
22178, 0.16
22179, 0.29
22180, 0.08
22181, 0.47
22182, 0.17
22183, 0.01
22184, 0.19
22185, 0.43
22186, 0.61
22187, 0.29
22188, 0.06
22189, 0.28
22190, 0.80
22191, 0.49
22192, 0.53
22193, 0.11
22194, 0.21
22195, 0.62
22196, 0.36
22197, 0.07
22198, 0.10
22199, 0.33
22200, 0.75
22201, 0.38
22202, 0.30
22203, 0.11
22204, 0.59
22205, 0.11
22206, 0.14
22207, 0.13
22208, 0.48
22209, 0.61
22210, 0.51
22211, 0.17
22212, 0.59
22213, 0.55
22214, 0.14
22215, 0.26
22216, 0.46
22217, 0.19
22218, 0.00
22219, 0.06
22220, 0.13
22221, 0.70
22222, 0.23
22223, 0.38
22224, 0.26
22225, 0.26
22226, 0.17
22227, 0.16
22228, 0.51
22229, 0.21
22230, 0.26
22231, 0.34
22232, 0.00
22233, 0.34
22234, 0.69
22235, 0.08
22236, 0.31
22237, 0.07
22238, 0.26
22239, 0.40
22240, 0.04
22241, 0.49
22242, 0.19
22243, 0.05
22244, 0.15
22245, 0.29
22246, 0.81
22247, 0.19
22248, 0.30
22249, 0.64
22250, 0.27
22251, 0.29
22252, 0.54
22253, 0.84
22254, 0.94
22255, 0.53
22256, 0.37
22257, 0.07
22258, 0.42
22259, 0.72
22260, 0.42
22261, 0.14
22262, 0.69
22263, 0.91
22264, 0.07
22265, 0.05
22266, 0.60
22267, 0.16
22268, 0.35
22269, 0.79
22270, 0.02
22271, 0.76
22272, 0.33
22273, 0.01
22274, 0.04
22275, 0.16
22276, 0.42
22277, 0.39
22278, 0.61
22279, 0.56
22280, 0.55
22281, 0.52
22282, 0.44
22283, 0.41
22284, 0.18
22285, 0.03
22286, 0.54
22287, 0.87
22288, 0.50
22289, 0.01
22290, 0.23
22291, 0.40
22292, 0.18
22293, 0.63
22294, 0.09
22295, 0.74
22296, 0.44
22297, 0.20
22298, 0.15
22299, 0.26
22300, 0.05
22301, 0.25
22302, 0.05
22303, 0.37
22304, 0.07
22305, 0.70
22306, 0.23
22307, 0.37
22308, 0.50
22309, 0.57
22310, 0.15
22311, 0.53
22312, 0.47
22313, 0.03
22314, 0.47
22315, 0.20
22316, 0.37
22317, 0.49
22318, 0.96
22319, 0.22
22320, 0.24
22321, 0.07
22322, 0.25
22323, 0.58
22324, 0.63
22325, 0.12
22326, 1.00
22327, 0.13
22328, 0.21
22329, 0.04
22330, 0.34
22331, 0.89
22332, 0.47
22333, 0.53
22334, 0.42
22335, 0.78
22336, 0.10
22337, 0.08
22338, 0.56
22339, 0.30
22340, 0.12
22341, 0.57
22342, 0.01
22343, 0.33
22344, 0.19
22345, 0.58
22346, 0.95
22347, 0.31
22348, 0.10
22349, 0.43
22350, 0.02
22351, 0.17
22352, 0.17
22353, 0.04
22354, 0.45
22355, 0.42
22356, 0.81
22357, 0.46
22358, 0.11
22359, 0.46
22360, 0.29
22361, 0.90
22362, 0.65
22363, 0.52
22364, 0.11
22365, 0.39
22366, 0.62
22367, 0.75
22368, 0.15
22369, 0.23
22370, 0.29
22371, 0.58
22372, 0.30
22373, 0.17
22374, 0.14
22375, 0.19
22376, 0.12
22377, 0.04
22378, 0.58
22379, 0.22
22380, 0.62
22381, 0.07
22382, 0.38
22383, 0.10
22384, 0.32
22385, 0.65
22386, 0.17
22387, 0.32
22388, 0.33
22389, 0.03
22390, 0.38
22391, 0.22
22392, 0.63
22393, 0.57
22394, 0.36
22395, 0.56
22396, 0.05
22397, 0.74
22398, 0.35
22399, 0.53
22400, 0.77
22401, 0.65
22402, 0.11
22403, 0.14
22404, 0.14
22405, 0.36
22406, 0.33
22407, 0.66
22408, 0.04
22409, 0.06
22410, 0.07
22411, 0.18
22412, 0.54
22413, 0.04
22414, 0.33
22415, 0.40
22416, 0.15
22417, 0.07
22418, 0.14
22419, 0.37
22420, 0.22
22421, 0.07
22422, 0.25
22423, 0.62
22424, 0.07
22425, 0.82
22426, 0.67
22427, 0.52
22428, 0.15
22429, 0.01
22430, 0.04
22431, 0.18
22432, 0.26
22433, 0.95
22434, 0.12
22435, 0.42
22436, 0.35
22437, 0.15
22438, 0.71
22439, 0.80
22440, 0.30
22441, 0.54
22442, 0.24
22443, 0.01
22444, 0.24
22445, 0.33
22446, 0.45
22447, 0.35
22448, 0.38
22449, 0.51
22450, 0.22
22451, 0.92
22452, 0.64
22453, 0.96
22454, 0.64
22455, 0.72
22456, 0.13
22457, 0.09
22458, 0.40
22459, 0.37
22460, 0.50
22461, 0.22
22462, 0.20
22463, 0.05
22464, 0.79
22465, 0.21
22466, 0.15
22467, 0.34
22468, 0.05
22469, 0.53
22470, 0.64
22471, 0.42
22472, 0.14
22473, 0.17
22474, 0.95
22475, 0.10
22476, 0.14
22477, 0.24
22478, 0.46
22479, 0.25
22480, 0.18
22481, 0.03
22482, 0.10
22483, 0.02
22484, 0.85
22485, 0.26
22486, 0.43
22487, 0.32
22488, 0.46
22489, 0.04
22490, 0.26
22491, 0.20
22492, 0.44
22493, 0.09
22494, 0.82
22495, 0.04
22496, 0.41
22497, 0.15
22498, 0.35
22499, 0.90
22500, 0.39
22501, 0.43
22502, 0.30
22503, 0.98
22504, 0.20
22505, 0.08
22506, 0.43
22507, 0.64
22508, 0.21
22509, 0.16
22510, 0.31
22511, 0.95
22512, 0.03
22513, 0.12
22514, 0.51
22515, 0.58
22516, 0.16
22517, 0.59
22518, 0.81
22519, 0.01
22520, 0.15
22521, 0.06
22522, 0.06
22523, 0.47
22524, 0.27
22525, 0.92
22526, 0.02
22527, 0.19
22528, 0.28
22529, 0.04
22530, 0.28
22531, 0.60
22532, 0.00
22533, 0.33
22534, 0.94
22535, 0.26
22536, 0.09
22537, 0.23
22538, 0.23
22539, 0.33
22540, 0.02
22541, 0.16
22542, 0.13
22543, 0.44
22544, 0.29
22545, 0.43
22546, 0.57
22547, 0.22
22548, 0.06
22549, 0.22
22550, 0.28
22551, 0.14
22552, 0.17
22553, 0.29
22554, 0.30
22555, 0.16
22556, 0.31
22557, 0.14
22558, 0.40
22559, 0.20
22560, 0.01
22561, 0.30
22562, 0.39
22563, 0.72
22564, 0.16
22565, 0.47
22566, 0.60
22567, 0.09
22568, 0.59
22569, 0.32
22570, 0.10
22571, 0.60
22572, 0.33
22573, 0.83
22574, 0.37
22575, 0.08
22576, 0.13
22577, 0.07
22578, 0.02
22579, 0.11
22580, 0.29
22581, 0.22
22582, 0.11
22583, 0.92
22584, 0.32
22585, 0.24
22586, 0.34
22587, 0.36
22588, 0.32
22589, 0.47
22590, 0.00
22591, 0.69
22592, 0.70
22593, 0.30
22594, 0.01
22595, 0.31
22596, 0.28
22597, 1.00
22598, 0.21
22599, 0.35
22600, 0.08
22601, 0.53
22602, 0.42
22603, 0.20
22604, 0.94
22605, 0.55
22606, 0.00
22607, 0.10
22608, 0.06
22609, 0.89
22610, 0.08
22611, 0.36
22612, 0.32
22613, 0.70
22614, 0.45
22615, 0.17
22616, 0.50
22617, 0.18
22618, 0.12
22619, 0.68
22620, 0.04
22621, 0.77
22622, 0.10
22623, 0.49
22624, 0.03
22625, 0.25
22626, 0.20
22627, 0.03
22628, 0.21
22629, 0.11
22630, 0.88
22631, 0.06
22632, 0.94
22633, 0.22
22634, 0.99
22635, 0.31
22636, 0.13
22637, 0.53
22638, 0.76
22639, 0.07
22640, 0.57
22641, 0.38
22642, 0.44
22643, 0.37
22644, 0.80
22645, 0.33
22646, 0.66
22647, 0.39
22648, 0.28
22649, 0.17
22650, 0.03
22651, 0.53
22652, 0.62
22653, 0.22
22654, 0.36
22655, 0.31
22656, 0.27
22657, 0.03
22658, 0.73
22659, 0.48
22660, 0.14
22661, 0.99
22662, 0.47
22663, 0.00
22664, 0.30
22665, 0.13
22666, 0.15
22667, 0.92
22668, 0.76
22669, 0.14
22670, 0.28
22671, 0.15
22672, 0.63
22673, 0.51
22674, 0.81
22675, 0.41
22676, 0.27
22677, 0.57
22678, 0.73
22679, 0.58
22680, 0.58
22681, 0.57
22682, 0.21
22683, 0.70
22684, 0.36
22685, 0.63
22686, 0.34
22687, 0.96
22688, 0.06
22689, 0.28
22690, 0.23
22691, 0.36
22692, 0.29
22693, 0.45
22694, 0.13
22695, 0.61
22696, 0.87
22697, 0.32
22698, 0.24
22699, 0.69
22700, 0.28
22701, 0.54
22702, 0.44
22703, 0.30
22704, 0.59
22705, 0.21
22706, 0.43
22707, 0.02
22708, 0.19
22709, 0.15
22710, 0.63
22711, 0.21
22712, 0.42
22713, 0.37
22714, 0.14
22715, 0.20
22716, 0.82
22717, 0.44
22718, 0.24
22719, 0.16
22720, 0.59
22721, 0.36
22722, 0.19
22723, 0.12
22724, 0.25
22725, 0.20
22726, 0.39
22727, 0.06
22728, 0.49
22729, 0.01
22730, 0.52
22731, 0.95
22732, 0.75
22733, 0.19
22734, 0.33
22735, 0.56
22736, 0.23
22737, 0.10
22738, 0.07
22739, 0.13
22740, 0.31
22741, 0.24
22742, 0.10
22743, 0.30
22744, 0.07
22745, 0.24
22746, 0.06
22747, 0.15
22748, 0.25
22749, 0.37
22750, 0.16
22751, 0.77
22752, 0.80
22753, 0.52
22754, 0.55
22755, 0.76
22756, 0.62
22757, 0.28
22758, 0.59
22759, 0.60
22760, 0.08
22761, 0.53
22762, 0.43
22763, 0.63
22764, 0.34
22765, 0.60
22766, 0.00
22767, 0.00
22768, 0.22
22769, 0.75
22770, 0.14
22771, 0.27
22772, 0.05
22773, 0.47
22774, 0.04
22775, 0.04
22776, 0.06
22777, 0.22
22778, 0.35
22779, 0.06
22780, 0.53
22781, 0.40
22782, 0.08
22783, 0.85
22784, 0.53
22785, 0.55
22786, 0.33
22787, 0.59
22788, 0.21
22789, 0.37
22790, 0.29
22791, 0.31
22792, 0.10
22793, 0.72
22794, 0.19
22795, 0.43
22796, 0.08
22797, 0.07
22798, 0.02
